event,content,title,actual_side,price_change_percentage,market_cap,float_shares,avg_volume,beta,recent_volume,float_ratio,day_of_week,hour,combined_sentiment,prev_news_sentiment,volatility,days_since_event
financial_results,11 nov 2024 09 00 cet skudene og aakra sparebank styret skudene aakra sparebank godkjente bankens kvartalsrapport q3 2024 sitt møte 9 11 2024 det vise til vedlagte rapport kontaktperson administrerende banksjef bente olsen telefon 932 45 615 epost mbo skudeaakra information access news oslo bor newsweb site information access news oslo bor newsweb site 631802_2024 q3 kvartalsregnskap skudeaakra sparebank pdf skudene og aakra sparebank oslo børs newspoint skudene aakra spb 20 25 frn skudene aakra spb 21 25 frn skudenes aakr spb 21 perp frn c hybrid skudenes aakra spb 21 26 frn skudene aakra spb 23 27 frn skudene aakra spb 23 33 frn c sub skudene aakra spb 24 29 frn skudene aakra spb 24 28 frn no0010891799 no0010917800 no0011025744 no0011161499 no0012933532 no0012994351 no0013229252 no0013229245 nordic alternative bond market,kvartalsrapport q3 2024 skudene aakra sparebank,DOWN,-0.2564116700210511,8886706176.0,200182613.0,450810.0,0.596,337200.0,0.0225260753574396,0,9,0.0,-0.3,0.1816010082287462,238
conference_call_webinar,kraig labs otcqb kblb broadcast investor web conference 12 4 24 4 30 pm et www kraiglabs com video company s youtube channel,kraig biocraft laboratory announce investor web conference highlighting commercialization progress spider silk technology,UP,0.0,86944984.0,786095486.0,450810.0,1.048,337200.0,9.041297724547285,1,7,0.0,0.1,0.7971576302101838,216
regulatory_filings,08 nov 2024 13 56 cet vivendi se regulatory news vivendi paris viv publish today information document context separation canal havas louis hachette group company bring 66 investment lagardère prisma medium vote combine general shareholder meeting hold december 9 2024 purpose information document present vivendi spin remain major player content entertainment industry list euronext paris document information relate shareholder meeting available shareholder accordance legal regulatory requirement access vivendi s website https www vivendi com en shareholder investor shareholder meet remind prospectus prepare canal relate admission ordinary share canal trading th,vivendi publish information document group s spin project,DOWN,-0.4280817898213636,2839773696.0,639509815.0,450810.0,1.075,337200.0,0.2251974570722976,4,13,0.0770833333333333,0.0,0.9338617007832544,241
financing_agreements,23 jun 2025 13 59 c hafslund det vise til børsmelde den 23 juni 2025 hafslund me stable rating fra s p global rating og stable rating fra scope har dag utstedt et nytt senior usikret grønt obligasjonslån på 750 mill kroner 10 25 års løpetid kupong 4 lånet har innbetalingsdato 30 juni 2025 og vil bli søkt notert på oslo børs sparebank 1 market med swedbank som rådgiver var tilrettelegger av transaksjonen hafslund oslo 23 juni 2025 ytterligere informasjon andreas wik finansdirektør tlf 924 97 255 eller e post andreas wik hafslund information access news oslo bor newsweb site information access news oslo bor newsweb site hafslund oslo børs newspoint hafslund eco 21 26 frn hafslund 23 28 frn hafslund 23 29 5 hafslund 24 27 frn hafslund 24 34 4 hafslund 24 30 frn hafslund 24 31 frn hafslund 25 35 4 e co energi hold 14 29 4,hafslund emisjon av nytt grønt obligasjonslån,UP,0.6685504075918024,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,0,13,0.0,0.0,0.2164136542203984,14
major_shareholder_announcements,february 05 2025 02 12 et source nkt s nkt s company announcement 5 february 2025announcement 9 notification major shareholding reference section 30 danish capital market act nkt s inform norge bank acquire share capital voting right nkt s result threshold pass norge bank s aggregate position share financial instrument 2 737 315 share correspond 5 share capital voting right nkt s contact investorsjacob johansen head investor relation 45 2169 3591 jacob johansen nkt compress louise westh naldal head group communication 45 2982 0022 louise westh naldal nkt com attachment,notification major shareholding,DOWN,-0.1699209459879042,26992502784.0,50890073.0,450810.0,1.078,337200.0,0.0018853410299605,2,2,0.1392857142857143,0.0556909756909757,0.3470790545472721,152
annual_general_meeting,fail fetch content httpsconnectionpool host view news eu nasdaq com port 443 max retrie exceed url view d b2ede948a46016692de0f880b739170bb lang en src list cause newconnectionerror urllib3 connection httpsconnection object 0x7542f3c511f0 fail establish new connection errno 22 invalid argument,press release annual general meeting 5 june 2025 boho group ab publ,DOWN,-0.8270722266530497,4569563136.0,90123946.0,450810.0,0.815,337200.0,0.0197226612955589,3,13,-0.2034090909090909,-0.2034090909090909,0.2877917741285214,32
financial_results,08 2025 07 00 c argenx se 790 million quarter global product net sale patient treat vyvgart hytrulo pre fill syringe self injection germany cidp global expansion positive chmp opinion vyvgart sc vial pre fill syringe eu management host conference today 2 30 pm cet 8 30 et 8 2025 7 00 cet amsterdam netherlands argenx se euronext nasdaq argx global immunology company commit improve life people suffer severe autoimmune disease today announce quarter 2025 financial result provide business update continue execute bold innovation agenda guide vision 2030 reach 50 000 patient 10 label indication say tim van hauwermeiren chief executive officer argenx remain committed deliver meaningful outcome vyvgart set new benchmark sustained efficacy safety,argenx report quarter 2025 financial result provide business update,DOWN,-2.967035202752976,28215642112.0,60937185.0,450810.0,0.04,337200.0,0.0021596951349933,3,7,0.1196969696969696,0.1196969696969696,0.3106159037909135,60
bond_fixing,22 nov 2024 13 53 cet sparebank 1 østfold akershus det er fastsatt ny obligasjonsrente no0011083354 ny obligasjonsrente renteperioden 26 11 2024 26 02 2025 er 5 1 ticker soag29 pro den nye obligasjonsrenten og renteperioden er fastsatt henhold til obligasjonsavtalen se vedlagt dokument utfyllende informasjon publisert av nordic trustee information access news oslo bor newsweb site information access news oslo bor newsweb site 632988_e9efb6b2924244e9b5a8eace6ab0b116 pdf sparebank 1 østfold akershus oslo børs newspoint sparebank 1 østfold akershus spb 1 østfold akershus 20 25 2 spb 1 østfold akershus 20 25 frn spb 1 østfold akershus 20 26 1 spb 1 ostfold akershus 21 28 1 73 pct spb 1 ostfold akershus 21 31 1 95 pct spb 1 ostfold akershus 21 25 frn spb 1 ostfold akershus 22 27 3 93pct spb 1 ostfold akershus 22 28 frn spb 1 ostfold akershus 23 30 4 spb 1 ostfold aker 23 33 frn ste,rentefastsettelse,DOWN,-0.2335321691587514,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,4,13,0.0,0.0,0.2778115184808329,227
product_services_announcement,track regulatory submission seek marketing approval optejet ufd q4 2025 track regulatory submission seek marketing approval optejet ufd q4 2025,eyenovia provide development update optejet user fill device ufd,DOWN,-0.3185406392261147,80750976.0,2629121.0,450810.0,1.002,337200.0,0.032558380470844,3,7,0.0,0.1,0.3599002389082649,88
financing_agreements,24 feb 2025 09 07 cet orkla sparebank orkla sparebank med rating stable fra nordic credit rating ncr har mandatert sparebank 1 market og dnb market som tilretteleggere mulig utstedelse av nytt senior usikret mrel tellende obligasjonslån løpetid vil være inntil 6 år og med et forventet lånebeløp på nok 300 millioner utsteder vil forbindelse med transaksjonen vurdere å kjøpe tilbake senior obligasjonslån ospa35 pro no0011008336 orkanger 24 februar 2025 kontaktperson torgeir fagerli leder selskapsstyring tlf 920 63 223 denne opplysningen er informasjonspliktig etter verdipapirhandelloven 5 12 information access news oslo bor newsweb site information access news oslo bor newsweb site orkla sparebank oslo børs newspoint orkla spb 20 26 frn orkla spb 20 25 frn orkla spb 21 27 frn orkla spb 21 25 frn orkla spb 21 26 frn orkla spb 22 26 frn orkla spb 23 28 frn orkla spb 23 33 frn c sub orkla spb 24,orkla sparebank vurderer utstedelse av senior obligasjonslån,UP,0.7473798724970236,3260059136.0,217924286.0,450810.0,0.971,337200.0,0.0668467278993555,0,9,0.0,0.0611721611721611,0.5739147192280771,133
conference_call_webinar,cambridge mass 01 2025 globe newswire intellia therapeutics inc nasdaq ntla lead clinical stage gene edit company focus revolutionize medicine crispr base therapy present quarter 2025 financial result operational highlight conference 8 2025 8 m et,intellia therapeutic hold conference discuss quarter 2025 earning company update,UP,0.3382157086612014,1103158912.0,98412511.0,450810.0,2.134,337200.0,0.0892097320970562,3,7,-0.2666666666666666,-0.8,0.7848740153568857,67
bond_fixing,8 000 bond publicly offer investor lithuania latvia estonia investor lithuania latvia estonia purchase 8 000 bond nominal value eur 1 000 annual interest rate nominal value equal 11 annum purchase price bond eur 1000 00 100 essential term offering auction rule information document available attachment holder sun investment group uab bond issue 2023 isin code lt0000313256 able subscribe new bond nasdaq csd exchange offer nasdaq baltic transaction service 370 525 31462 vilnius 371 672 12431 riga 372 640 8800 tallinn http www nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius attachment final rule of_the_su,reminder public offering sun investment group uab bond bond auction,UP,0.4412190182274086,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,3,10,0.0818181818181818,0.0571428571428571,0.2616820262539981,228
company_regulatory_filings,iso certification underscore company s commitment quality excellence,biora therapeutic achieve iso 13485 certification,UP,0.1695200596042788,994994.0,66454795.0,0.0,0.821,0.0,0.0355729336206084,0,8,0.0,0.05,0.3599002389082649,301
earnings_releases_and_operating_results,14 nov 2024 08 01 cet aurora eiendom find enclose report q3 2024 aurora eiendom rental income q3 nok 143 million nok 142 million correspond like like growth 0 6 net income property management nok 109 million quarter nok 114 million q3 new lease start total area 3 365 sqm lease 3 179 sqm expire occupancy 97 end quarter quarter s tenant turnover nok 2 109 million like like decrease 0 9 compare q3 2023 year date tenant turnover increase 1 6 observe september weak month shopping day year q3 alti forvaltning increase shopping center portfolio center manage total 52 center norway 37 center carry alti common profile information access news oslo bor newsweb site,aurora eiendom q3 2024 report,UP,2.564102564102564,2662766336.0,3783919.0,450810.0,-0.041,337200.0,0.0014210480840328,3,8,-0.0938636363636363,0.0,0.3599002389082649,235
bond_fixing,20 jun 2025 12 31 c jbf sparebank jbf sparebank med rating stable fra nordic credit rating har dag utstedt et nytt mrel tellende senior obligasjonslån på nok 150 millioner obligasjonslånet forfaller 26 juni 2028 kupong 3 mnd nibor 0 p oppgjørsdato er 26 juni 2025 det nye lånet vil bli søkt notert på nordic abm banken har samtidig utført følgende nedkvittere obligasjonslån jesb23 pro isin no0010935497 nedkvittere 134 millioner kroner ny beholdne er mnok 16 lånet tilrettelegger var sparebank 1 market oslo 20 juni 2025 kontaktperson espen eide solstad cfo tlf 911 37 277 denne opplysningen er informasjonspliktig etter verdipapirhandelloven 5 12 information access news oslo bor newsweb site information access news oslo bor newsweb site jbf sparebank oslo børs newspoint jernbanepersonalets spb 21 25 frn jernbanepersonalet spb 21 26 frn jernbanepersona spb 23 perp frn c hybrid,jbf sparebank med vellykket utstedelse av nytt mrel tellende senior obligasjonslån og nedkvittere av obligasjonslån,DOWN,-1.2722660071164695,15316118528.0,220392043.0,450810.0,0.141,337200.0,0.0143895493232892,4,12,0.0,0.0,0.3599002389082649,17
